comunidades_y_ciudades_autónomas,superficie_util,tamaño_hogar,año,total,estimado
07 Castilla Y Leon,Más de 150 m2,1 persona,2015,22.6,False
07 Castilla Y Leon,Más de 150 m2,1 persona,2014,18.3,False
07 Castilla Y Leon,Más de 150 m2,1 persona,2013,19.2,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2020,34.4,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2019,42.2,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2018,33.1,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2017,28.4,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2016,37.7,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2015,38.7,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2014,30.4,False
07 Castilla Y Leon,Más de 150 m2,2 personas,2013,33.2,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2020,24.8,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2019,24.5,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2018,20.0,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2017,17.3,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2016,21.4,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2015,28.1,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2014,18.0,False
07 Castilla Y Leon,Más de 150 m2,3 personas,2013,23.8,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2020,27.5,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2019,18.3,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2018,21.4,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2017,18.3,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2016,27.6,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2015,29.8,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2014,22.6,False
07 Castilla Y Leon,Más de 150 m2,4 personas,2013,21.1,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2020,4.8,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2019,5.4,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2018,5.6,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2017,6.0,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2016,7.9,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2015,6.0,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2014,3.8,False
07 Castilla Y Leon,Más de 150 m2,5 personas,2013,5.5,False
07 Castilla Y Leon,Más de 150 m2,6 personas,2020,1.0,False
07 Castilla Y Leon,Más de 150 m2,6 personas,2019,0.1,False
07 Castilla Y Leon,Más de 150 m2,6 personas,2017,0.9,False
07 Castilla Y Leon,Más de 150 m2,6 personas,2016,1.1,False
07 Castilla Y Leon,Más de 150 m2,6 personas,2015,1.7,False
07 Castilla Y Leon,Más de 150 m2,6 personas,2014,0.6,False
07 Castilla Y Leon,Más de 150 m2,6 personas,2013,0.3,False
07 Castilla Y Leon,Más de 150 m2,7 personas,2020,0.1,False
07 Castilla Y Leon,Más de 150 m2,7 personas,2018,0.4,False
07 Castilla Y Leon,Más de 150 m2,7 personas,2017,0.1,False
07 Castilla Y Leon,Más de 150 m2,7 personas,2016,0.3,False
07 Castilla Y Leon,Más de 150 m2,7 personas,2015,0.4,False
07 Castilla Y Leon,Más de 150 m2,8 personas o más,2018,0.4,False
07 Castilla Y Leon,Más de 150 m2,8 personas o más,2014,0.1,False
08 Castilla-La Mancha,Total,Total,2020,789.9,False
08 Castilla-La Mancha,Total,Total,2019,784.6,False
08 Castilla-La Mancha,Total,Total,2018,780.9,False
08 Castilla-La Mancha,Total,Total,2017,781.1,False
08 Castilla-La Mancha,Total,Total,2016,782.2,False
08 Castilla-La Mancha,Total,Total,2015,783.6,False
08 Castilla-La Mancha,Total,Total,2014,784.9,False
08 Castilla-La Mancha,Total,Total,2013,784.9,False
08 Castilla-La Mancha,Total,1 persona,2020,196.1,False
08 Castilla-La Mancha,Total,1 persona,2019,190.7,False
08 Castilla-La Mancha,Total,1 persona,2018,187.9,False
08 Castilla-La Mancha,Total,1 persona,2017,185.7,False
08 Castilla-La Mancha,Total,1 persona,2016,183.9,False
08 Castilla-La Mancha,Total,1 persona,2015,182.3,False
08 Castilla-La Mancha,Total,1 persona,2014,180.5,False
08 Castilla-La Mancha,Total,1 persona,2013,176.2,False
08 Castilla-La Mancha,Total,2 personas,2020,231.7,False
08 Castilla-La Mancha,Total,2 personas,2019,230.7,False
08 Castilla-La Mancha,Total,2 personas,2018,229.5,False
08 Castilla-La Mancha,Total,2 personas,2017,229.5,False
08 Castilla-La Mancha,Total,2 personas,2016,230.2,False
08 Castilla-La Mancha,Total,2 personas,2015,230.9,False
08 Castilla-La Mancha,Total,2 personas,2014,231.2,False
08 Castilla-La Mancha,Total,2 personas,2013,230.1,False
08 Castilla-La Mancha,Total,3 personas,2020,160.4,False
08 Castilla-La Mancha,Total,3 personas,2019,160.2,False
08 Castilla-La Mancha,Total,3 personas,2018,160.5,False
08 Castilla-La Mancha,Total,3 personas,2017,161.5,False
08 Castilla-La Mancha,Total,3 personas,2016,162.2,False
08 Castilla-La Mancha,Total,3 personas,2015,162.6,False
08 Castilla-La Mancha,Total,3 personas,2014,162.8,False
08 Castilla-La Mancha,Total,3 personas,2013,163.2,False
08 Castilla-La Mancha,Total,4 personas,2020,155.8,False
08 Castilla-La Mancha,Total,4 personas,2019,156.8,False
08 Castilla-La Mancha,Total,4 personas,2018,157.0,False
08 Castilla-La Mancha,Total,4 personas,2017,158.2,False
08 Castilla-La Mancha,Total,4 personas,2016,158.8,False
08 Castilla-La Mancha,Total,4 personas,2015,159.6,False
08 Castilla-La Mancha,Total,4 personas,2014,160.7,False
08 Castilla-La Mancha,Total,4 personas,2013,163.3,False
08 Castilla-La Mancha,Total,5 personas,2020,33.0,False
08 Castilla-La Mancha,Total,5 personas,2019,34.7,False
08 Castilla-La Mancha,Total,5 personas,2018,36.0,False
08 Castilla-La Mancha,Total,5 personas,2017,37.2,False
08 Castilla-La Mancha,Total,5 personas,2016,35.1,False
08 Castilla-La Mancha,Total,5 personas,2015,37.1,False
08 Castilla-La Mancha,Total,5 personas,2014,38.4,False
08 Castilla-La Mancha,Total,5 personas,2013,40.2,False
08 Castilla-La Mancha,Total,6 personas,2020,10.1,False
08 Castilla-La Mancha,Total,6 personas,2019,7.3,False
08 Castilla-La Mancha,Total,6 personas,2018,7.8,False
08 Castilla-La Mancha,Total,6 personas,2017,8.0,False
08 Castilla-La Mancha,Total,6 personas,2016,10.2,False
08 Castilla-La Mancha,Total,6 personas,2015,8.6,False
08 Castilla-La Mancha,Total,6 personas,2014,8.9,False
08 Castilla-La Mancha,Total,6 personas,2013,8.8,False
08 Castilla-La Mancha,Total,7 personas,2020,0.2,False
08 Castilla-La Mancha,Total,7 personas,2019,3.0,False
08 Castilla-La Mancha,Total,7 personas,2018,1.5,False
08 Castilla-La Mancha,Total,7 personas,2017,0.6,False
08 Castilla-La Mancha,Total,7 personas,2016,1.7,False
08 Castilla-La Mancha,Total,7 personas,2015,1.6,False
08 Castilla-La Mancha,Total,7 personas,2014,1.8,False
08 Castilla-La Mancha,Total,7 personas,2013,2.5,False
08 Castilla-La Mancha,Total,8 personas o más,2020,2.6,False
08 Castilla-La Mancha,Total,8 personas o más,2019,1.3,False
08 Castilla-La Mancha,Total,8 personas o más,2018,0.8,False
08 Castilla-La Mancha,Total,8 personas o más,2017,0.5,False
08 Castilla-La Mancha,Total,8 personas o más,2015,0.9,False
08 Castilla-La Mancha,Total,8 personas o más,2014,0.8,False
08 Castilla-La Mancha,Total,8 personas o más,2013,0.8,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2020,10.7,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2019,8.2,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2018,11.5,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2017,10.1,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2016,8.7,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2015,8.8,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2014,9.5,False
08 Castilla-La Mancha,Menos de 46 m2,Total,2013,9.6,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2020,6.2,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2019,4.5,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2018,7.9,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2017,7.3,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2016,5.9,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2015,4.7,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2014,6.3,False
08 Castilla-La Mancha,Menos de 46 m2,1 persona,2013,6.1,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2020,2.0,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2019,2.8,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2018,2.6,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2017,2.2,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2016,1.2,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2015,3.5,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2014,1.2,False
08 Castilla-La Mancha,Menos de 46 m2,2 personas,2013,2.8,False
08 Castilla-La Mancha,Menos de 46 m2,3 personas,2020,1.4,False
08 Castilla-La Mancha,Menos de 46 m2,3 personas,2019,0.3,False
08 Castilla-La Mancha,Menos de 46 m2,3 personas,2018,1.0,False
08 Castilla-La Mancha,Menos de 46 m2,3 personas,2016,0.7,False
08 Castilla-La Mancha,Menos de 46 m2,3 personas,2015,0.2,False
08 Castilla-La Mancha,Menos de 46 m2,3 personas,2014,0.6,False
08 Castilla-La Mancha,Menos de 46 m2,3 personas,2013,0.3,False
08 Castilla-La Mancha,Menos de 46 m2,4 personas,2020,1.0,False
08 Castilla-La Mancha,Menos de 46 m2,4 personas,2019,0.7,False
08 Castilla-La Mancha,Menos de 46 m2,4 personas,2014,0.2,False
08 Castilla-La Mancha,Menos de 46 m2,4 personas,2013,0.4,False
08 Castilla-La Mancha,Menos de 46 m2,5 personas,2017,0.5,False
08 Castilla-La Mancha,Menos de 46 m2,5 personas,2016,0.9,False
08 Castilla-La Mancha,Menos de 46 m2,5 personas,2014,0.8,False
08 Castilla-La Mancha,Menos de 46 m2,6 personas,2015,0.4,False
08 Castilla-La Mancha,Menos de 46 m2,6 personas,2014,0.3,False
08 Castilla-La Mancha,Menos de 46 m2,8 personas o más,2017,0.1,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2020,96.4,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2019,123.7,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2018,130.5,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2017,118.0,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2016,119.8,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2015,127.3,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2014,126.0,False
08 Castilla-La Mancha,Entre 46 y 75 m2,Total,2013,114.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2020,34.9,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2019,47.9,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2018,52.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2017,48.1,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2016,43.3,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2015,44.9,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2014,43.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,1 persona,2013,38.1,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2020,27.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2019,35.3,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2018,38.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2017,35.4,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2016,40.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2015,43.7,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2014,41.8,False
08 Castilla-La Mancha,Entre 46 y 75 m2,2 personas,2013,39.4,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2020,16.7,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2019,23.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2018,25.9,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2017,17.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2016,20.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2015,21.0,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2014,20.9,False
08 Castilla-La Mancha,Entre 46 y 75 m2,3 personas,2013,20.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2020,12.0,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2019,12.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2018,9.3,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2017,11.5,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2016,10.5,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2015,13.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2014,15.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,4 personas,2013,10.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2020,4.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2019,2.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2018,2.3,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2017,4.7,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2016,3.7,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2015,2.6,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2014,3.8,False
08 Castilla-La Mancha,Entre 46 y 75 m2,5 personas,2013,4.9,False
08 Castilla-La Mancha,Entre 46 y 75 m2,6 personas,2019,1.3,False
08 Castilla-La Mancha,Entre 46 y 75 m2,6 personas,2018,1.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,6 personas,2017,0.7,False
08 Castilla-La Mancha,Entre 46 y 75 m2,6 personas,2016,2.0,False
08 Castilla-La Mancha,Entre 46 y 75 m2,6 personas,2015,1.5,False
08 Castilla-La Mancha,Entre 46 y 75 m2,6 personas,2014,0.7,False
08 Castilla-La Mancha,Entre 46 y 75 m2,6 personas,2013,1.2,False
08 Castilla-La Mancha,Entre 46 y 75 m2,7 personas,2019,0.4,False
08 Castilla-La Mancha,Entre 46 y 75 m2,7 personas,2018,1.1,False
08 Castilla-La Mancha,Entre 46 y 75 m2,8 personas o más,2020,0.5,False
08 Castilla-La Mancha,Entre 46 y 75 m2,8 personas o más,2019,0.5,False
08 Castilla-La Mancha,Entre 46 y 75 m2,8 personas o más,2013,0.2,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2020,310.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2019,314.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2018,299.1,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2017,324.7,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2016,325.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2015,313.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2014,310.9,False
08 Castilla-La Mancha,Entre 76 y 105 m2,Total,2013,317.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2020,74.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2019,79.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2018,75.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2017,75.7,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2016,80.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2015,73.1,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2014,76.9,False
08 Castilla-La Mancha,Entre 76 y 105 m2,1 persona,2013,73.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2020,91.3,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2019,95.0,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2018,83.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2017,98.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2016,91.9,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2015,90.0,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2014,86.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,2 personas,2013,94.2,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2020,70.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2019,66.0,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2018,59.1,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2017,66.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2016,70.3,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2015,67.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2014,68.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,3 personas,2013,65.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2020,61.1,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2019,55.1,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2018,66.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2017,69.7,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2016,66.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2015,65.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2014,59.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,4 personas,2013,67.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2020,9.3,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2019,13.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2018,11.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2017,11.2,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2016,12.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2015,14.1,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2014,15.1,False
08 Castilla-La Mancha,Entre 76 y 105 m2,5 personas,2013,13.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2020,3.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2019,3.6,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2018,2.3,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2017,2.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2016,3.2,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2015,2.4,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2014,3.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,6 personas,2013,1.8,False
08 Castilla-La Mancha,Entre 76 y 105 m2,7 personas,2019,1.2,False
08 Castilla-La Mancha,Entre 76 y 105 m2,7 personas,2017,0.3,False
08 Castilla-La Mancha,Entre 76 y 105 m2,7 personas,2016,0.9,False
08 Castilla-La Mancha,Entre 76 y 105 m2,7 personas,2015,0.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,7 personas,2014,0.7,False
08 Castilla-La Mancha,Entre 76 y 105 m2,7 personas,2013,1.2,False
08 Castilla-La Mancha,Entre 76 y 105 m2,8 personas o más,2018,0.3,False
08 Castilla-La Mancha,Entre 76 y 105 m2,8 personas o más,2017,0.2,False
08 Castilla-La Mancha,Entre 76 y 105 m2,8 personas o más,2015,0.5,False
08 Castilla-La Mancha,Entre 76 y 105 m2,8 personas o más,2013,0.6,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2020,227.2,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2019,196.6,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2018,189.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2017,207.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2016,195.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2015,192.1,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2014,190.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,Total,2013,198.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2020,52.1,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2019,32.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2018,33.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2017,36.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2016,35.0,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2015,37.8,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2014,32.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,1 persona,2013,36.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2020,68.0,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2019,59.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2018,57.8,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2017,62.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2016,60.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2015,52.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2014,58.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,2 personas,2013,56.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2020,44.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2019,42.1,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2018,39.0,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2017,45.8,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2016,40.2,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2015,40.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2014,37.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,3 personas,2013,43.6,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2020,47.0,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2019,50.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2018,42.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2017,45.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2016,46.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2015,45.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2014,47.7,False
08 Castilla-La Mancha,Entre 106 y 150 m2,4 personas,2013,47.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2020,11.1,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2019,7.9,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2018,13.2,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2017,14.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2016,11.3,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2015,11.0,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2014,11.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,5 personas,2013,12.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2020,4.1,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2019,2.2,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2018,2.7,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2017,3.0,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2016,1.6,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2015,3.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2014,1.7,False
08 Castilla-La Mancha,Entre 106 y 150 m2,6 personas,2013,2.4,False
08 Castilla-La Mancha,Entre 106 y 150 m2,7 personas,2020,0.2,False
