Comunidades y Ciudades Autónomas,Tipo Vivienda,Tipo Indicador,Periodo,Total
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2025T1,3.8
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2024T4,11.7
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2024T3,9.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2024T2,6.5
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2024T1,2.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2023T4,3.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2023T3,4.7
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2023T2,2.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2023T1,0.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2022T4,4.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2022T3,4.8
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2022T2,4.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2022T1,1.6
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2021T4,6.5
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2021T3,5.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2021T2,4.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2021T1,0.9
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2020T4,1.5
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2020T3,1.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2020T2,2.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2020T1,0.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2019T4,4.5
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2019T3,4.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2019T2,2.8
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2019T1,0.5
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2018T4,2.6
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2018T3,3.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2018T2,0.8
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2018T1,-0.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2017T4,2.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2017T3,1.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2017T2,-0.9
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2017T1,0.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2016T4,1.7
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2016T3,1.9
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2016T2,0.7
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2016T1,0.5
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2015T4,0.5
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2015T3,3.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2015T2,1.6
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2015T1,-1.6
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2014T4,-0.6
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2014T3,-0.9
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2014T2,0.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2014T1,-2.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2013T4,-11.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2013T3,-10.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2013T2,-7.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2013T1,-7.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2012T4,-13.7
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2012T3,-13.7
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2012T2,-8.8
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2012T1,-6.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2011T4,-14.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2011T3,-9.4
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2011T2,-7.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2011T1,-5.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2010T4,-0.6
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2010T3,-3.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2010T2,0.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2010T1,-2.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2009T4,1.6
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2009T3,0.3
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2009T2,-0.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2009T1,-0.7
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2008T4,-6.1
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2008T3,-3.9
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2008T2,-2.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2008T1,0.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2007T4,4.8
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2007T3,7.2
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2007T2,6.0
"03 Asturias, Principado de",Vivienda segunda mano,Variación en lo que va de año,2007T1,2.3
"04 Balears, Illes",General,Índice,2025T1,185.053
"04 Balears, Illes",General,Índice,2024T4,179.469
"04 Balears, Illes",General,Índice,2024T3,177.025
"04 Balears, Illes",General,Índice,2024T2,172.207
"04 Balears, Illes",General,Índice,2024T1,168.273
"04 Balears, Illes",General,Índice,2023T4,165.249
"04 Balears, Illes",General,Índice,2023T3,167.28
"04 Balears, Illes",General,Índice,2023T2,162.183
"04 Balears, Illes",General,Índice,2023T1,159.06
"04 Balears, Illes",General,Índice,2022T4,158.3
"04 Balears, Illes",General,Índice,2022T3,160.112
"04 Balears, Illes",General,Índice,2022T2,157.098
"04 Balears, Illes",General,Índice,2022T1,152.625
"04 Balears, Illes",General,Índice,2021T4,149.462
"04 Balears, Illes",General,Índice,2021T3,147.791
"04 Balears, Illes",General,Índice,2021T2,141.694
"04 Balears, Illes",General,Índice,2021T1,136.265
"04 Balears, Illes",General,Índice,2020T4,136.398
"04 Balears, Illes",General,Índice,2020T3,138.41
"04 Balears, Illes",General,Índice,2020T2,134.061
"04 Balears, Illes",General,Índice,2020T1,134.726
"04 Balears, Illes",General,Índice,2019T4,133.139
"04 Balears, Illes",General,Índice,2019T3,133.92
"04 Balears, Illes",General,Índice,2019T2,128.181
"04 Balears, Illes",General,Índice,2019T1,127.149
"04 Balears, Illes",General,Índice,2018T4,126.178
"04 Balears, Illes",General,Índice,2018T3,126.301
"04 Balears, Illes",General,Índice,2018T2,121.782
"04 Balears, Illes",General,Índice,2018T1,118.479
"04 Balears, Illes",General,Índice,2017T4,118.636
"04 Balears, Illes",General,Índice,2017T3,118.005
"04 Balears, Illes",General,Índice,2017T2,112.337
"04 Balears, Illes",General,Índice,2017T1,109.53
"04 Balears, Illes",General,Índice,2016T4,108.09
"04 Balears, Illes",General,Índice,2016T3,108.189
"04 Balears, Illes",General,Índice,2016T2,104.63
"04 Balears, Illes",General,Índice,2016T1,103.795
"04 Balears, Illes",General,Índice,2015T4,102.261
"04 Balears, Illes",General,Índice,2015T3,102.692
"04 Balears, Illes",General,Índice,2015T2,99.624
"04 Balears, Illes",General,Índice,2015T1,95.424
"04 Balears, Illes",General,Índice,2014T4,95.569
"04 Balears, Illes",General,Índice,2014T3,94.725
"04 Balears, Illes",General,Índice,2014T2,92.815
"04 Balears, Illes",General,Índice,2014T1,92.84
"04 Balears, Illes",General,Índice,2013T4,94.876
"04 Balears, Illes",General,Índice,2013T3,94.286
"04 Balears, Illes",General,Índice,2013T2,92.472
"04 Balears, Illes",General,Índice,2013T1,92.688
"04 Balears, Illes",General,Índice,2012T4,98.472
"04 Balears, Illes",General,Índice,2012T3,100.069
"04 Balears, Illes",General,Índice,2012T2,101.737
"04 Balears, Illes",General,Índice,2012T1,102.879
"04 Balears, Illes",General,Índice,2011T4,111.13
"04 Balears, Illes",General,Índice,2011T3,116.348
"04 Balears, Illes",General,Índice,2011T2,119.621
"04 Balears, Illes",General,Índice,2011T1,120.82
"04 Balears, Illes",General,Índice,2010T4,123.202
"04 Balears, Illes",General,Índice,2010T3,122.719
"04 Balears, Illes",General,Índice,2010T2,124.473
"04 Balears, Illes",General,Índice,2010T1,124.524
"04 Balears, Illes",General,Índice,2009T4,124.886
"04 Balears, Illes",General,Índice,2009T3,125.19
"04 Balears, Illes",General,Índice,2009T2,127.041
"04 Balears, Illes",General,Índice,2009T1,127.995
"04 Balears, Illes",General,Índice,2008T4,132.299
"04 Balears, Illes",General,Índice,2008T3,137.833
"04 Balears, Illes",General,Índice,2008T2,140.641
"04 Balears, Illes",General,Índice,2008T1,139.331
"04 Balears, Illes",General,Índice,2007T4,141.156
"04 Balears, Illes",General,Índice,2007T3,141.55
"04 Balears, Illes",General,Índice,2007T2,138.926
"04 Balears, Illes",General,Índice,2007T1,134.284
"04 Balears, Illes",General,Variación trimestral,2025T1,3.1
"04 Balears, Illes",General,Variación trimestral,2024T4,1.4
"04 Balears, Illes",General,Variación trimestral,2024T3,2.8
"04 Balears, Illes",General,Variación trimestral,2024T2,2.3
"04 Balears, Illes",General,Variación trimestral,2024T1,1.8
"04 Balears, Illes",General,Variación trimestral,2023T4,-1.2
"04 Balears, Illes",General,Variación trimestral,2023T3,3.1
"04 Balears, Illes",General,Variación trimestral,2023T2,2.0
"04 Balears, Illes",General,Variación trimestral,2023T1,0.5
"04 Balears, Illes",General,Variación trimestral,2022T4,-1.1
"04 Balears, Illes",General,Variación trimestral,2022T3,1.9
"04 Balears, Illes",General,Variación trimestral,2022T2,2.9
"04 Balears, Illes",General,Variación trimestral,2022T1,2.1
"04 Balears, Illes",General,Variación trimestral,2021T4,1.1
"04 Balears, Illes",General,Variación trimestral,2021T3,4.3
"04 Balears, Illes",General,Variación trimestral,2021T2,4.0
"04 Balears, Illes",General,Variación trimestral,2021T1,-0.1
"04 Balears, Illes",General,Variación trimestral,2020T4,-1.5
"04 Balears, Illes",General,Variación trimestral,2020T3,3.2
"04 Balears, Illes",General,Variación trimestral,2020T2,-0.5
"04 Balears, Illes",General,Variación trimestral,2020T1,1.2
"04 Balears, Illes",General,Variación trimestral,2019T4,-0.6
"04 Balears, Illes",General,Variación trimestral,2019T3,4.5
"04 Balears, Illes",General,Variación trimestral,2019T2,0.8
"04 Balears, Illes",General,Variación trimestral,2019T1,0.8
"04 Balears, Illes",General,Variación trimestral,2018T4,-0.1
"04 Balears, Illes",General,Variación trimestral,2018T3,3.7
"04 Balears, Illes",General,Variación trimestral,2018T2,2.8
"04 Balears, Illes",General,Variación trimestral,2018T1,-0.1
"04 Balears, Illes",General,Variación trimestral,2017T4,0.5
"04 Balears, Illes",General,Variación trimestral,2017T3,5.0
"04 Balears, Illes",General,Variación trimestral,2017T2,2.6
"04 Balears, Illes",General,Variación trimestral,2017T1,1.3
"04 Balears, Illes",General,Variación trimestral,2016T4,-0.1
"04 Balears, Illes",General,Variación trimestral,2016T3,3.4
"04 Balears, Illes",General,Variación trimestral,2016T2,0.8
"04 Balears, Illes",General,Variación trimestral,2016T1,1.5
"04 Balears, Illes",General,Variación trimestral,2015T4,-0.4
"04 Balears, Illes",General,Variación trimestral,2015T3,3.1
"04 Balears, Illes",General,Variación trimestral,2015T2,4.4
"04 Balears, Illes",General,Variación trimestral,2015T1,-0.2
"04 Balears, Illes",General,Variación trimestral,2014T4,0.9
"04 Balears, Illes",General,Variación trimestral,2014T3,2.1
"04 Balears, Illes",General,Variación trimestral,2014T2,0.0
"04 Balears, Illes",General,Variación trimestral,2014T1,-2.1
"04 Balears, Illes",General,Variación trimestral,2013T4,0.6
"04 Balears, Illes",General,Variación trimestral,2013T3,2.0
"04 Balears, Illes",General,Variación trimestral,2013T2,-0.2
"04 Balears, Illes",General,Variación trimestral,2013T1,-5.9
"04 Balears, Illes",General,Variación trimestral,2012T4,-1.6
"04 Balears, Illes",General,Variación trimestral,2012T3,-1.6
"04 Balears, Illes",General,Variación trimestral,2012T2,-1.1
"04 Balears, Illes",General,Variación trimestral,2012T1,-7.4
"04 Balears, Illes",General,Variación trimestral,2011T4,-4.5
"04 Balears, Illes",General,Variación trimestral,2011T3,-2.7
"04 Balears, Illes",General,Variación trimestral,2011T2,-1.0
"04 Balears, Illes",General,Variación trimestral,2011T1,-1.9
"04 Balears, Illes",General,Variación trimestral,2010T4,0.4
"04 Balears, Illes",General,Variación trimestral,2010T3,-1.4
"04 Balears, Illes",General,Variación trimestral,2010T2,0.0
"04 Balears, Illes",General,Variación trimestral,2010T1,-0.3
"04 Balears, Illes",General,Variación trimestral,2009T4,-0.2
"04 Balears, Illes",General,Variación trimestral,2009T3,-1.5
"04 Balears, Illes",General,Variación trimestral,2009T2,-0.7
"04 Balears, Illes",General,Variación trimestral,2009T1,-3.3
"04 Balears, Illes",General,Variación trimestral,2008T4,-4.0
"04 Balears, Illes",General,Variación trimestral,2008T3,-2.0
"04 Balears, Illes",General,Variación trimestral,2008T2,0.9
"04 Balears, Illes",General,Variación trimestral,2008T1,-1.3
"04 Balears, Illes",General,Variación trimestral,2007T4,-0.3
"04 Balears, Illes",General,Variación trimestral,2007T3,1.9
"04 Balears, Illes",General,Variación trimestral,2007T2,3.5
"04 Balears, Illes",General,Variación trimestral,2007T1,2.0
"04 Balears, Illes",General,Variación anual,2025T1,10.0
"04 Balears, Illes",General,Variación anual,2024T4,8.6
"04 Balears, Illes",General,Variación anual,2024T3,5.8
"04 Balears, Illes",General,Variación anual,2024T2,6.2
"04 Balears, Illes",General,Variación anual,2024T1,5.8
"04 Balears, Illes",General,Variación anual,2023T4,4.4
"04 Balears, Illes",General,Variación anual,2023T3,4.5
"04 Balears, Illes",General,Variación anual,2023T2,3.2
"04 Balears, Illes",General,Variación anual,2023T1,4.2
"04 Balears, Illes",General,Variación anual,2022T4,5.9
"04 Balears, Illes",General,Variación anual,2022T3,8.3
"04 Balears, Illes",General,Variación anual,2022T2,10.9
"04 Balears, Illes",General,Variación anual,2022T1,12.0
"04 Balears, Illes",General,Variación anual,2021T4,9.6
"04 Balears, Illes",General,Variación anual,2021T3,6.8
"04 Balears, Illes",General,Variación anual,2021T2,5.7
"04 Balears, Illes",General,Variación anual,2021T1,1.1
"04 Balears, Illes",General,Variación anual,2020T4,2.4
"04 Balears, Illes",General,Variación anual,2020T3,3.4
"04 Balears, Illes",General,Variación anual,2020T2,4.6
"04 Balears, Illes",General,Variación anual,2020T1,6.0
"04 Balears, Illes",General,Variación anual,2019T4,5.5
"04 Balears, Illes",General,Variación anual,2019T3,6.0
"04 Balears, Illes",General,Variación anual,2019T2,5.3
"04 Balears, Illes",General,Variación anual,2019T1,7.3
"04 Balears, Illes",General,Variación anual,2018T4,6.4
"04 Balears, Illes",General,Variación anual,2018T3,7.0
"04 Balears, Illes",General,Variación anual,2018T2,8.4
"04 Balears, Illes",General,Variación anual,2018T1,8.2
"04 Balears, Illes",General,Variación anual,2017T4,9.8
"04 Balears, Illes",General,Variación anual,2017T3,9.1
"04 Balears, Illes",General,Variación anual,2017T2,7.4
"04 Balears, Illes",General,Variación anual,2017T1,5.5
